Id,SalePrice
1461,125613.47842653199
1462,160225.59562368304
1463,182245.58616988533
1464,190881.3204078158
1465,193398.23424028367
1466,178324.18613242364
1467,175164.30343307173
1468,166621.09534621856
1469,186652.02240321247
1470,124559.44134916295
1471,197182.9178911304
1472,96443.8924812891
1473,97042.93576654892
1474,153338.55714328945
1475,133600.01980645795
1476,374460.5102584737
1477,251983.29003236748
1478,284302.9215077879
1479,275660.8663693265
1480,471405.0103168879
1481,347682.12987931806
1482,204698.9616724117
1483,173876.05343314694
1484,168810.2135178986
1485,180407.87324003535
1486,194826.17437572294
1487,341309.9369007326
1488,238349.1226036365
1489,198968.67354364105
1490,211061.791498593
1491,188693.88757483495
1492,90914.07623385903
1493,187868.37327933384
1494,292270.24431791744
1495,301199.87169053766
1496,227210.69942867654
1497,188098.0253975207
1498,159003.9229583387
1499,158329.85598253255
1500,148066.82016543965
1501,171269.97635330094
1502,154566.06684037216
1503,283697.56489736284
1504,234172.75281162
1505,222933.78001866382
1506,182026.49202899498
1507,233629.8385896292
1508,197452.6365962785
1509,156475.60699246536
1510,148291.2227840487
1511,146275.00848176502
1512,169425.50456332928
1513,146360.04334728996
1514,167398.07347347902
1515,175581.10589921195
1516,150685.16269162207
1517,158322.69684046303
1518,134947.0347048755
1519,220443.33460814273
1520,133739.61211814854
1521,134373.19560505275
1522,168354.77520122443
1523,118297.48618921789
1524,122686.67799753431
1525,123453.36358799052
1526,123868.59751203636
1527,101253.3450774615
1528,130640.26231241596
1529,144457.19620752457
1530,179165.65791348988
1531,107209.25037263354
1532,100963.30965473973
1533,149571.87594116866
1534,120741.60357734175
1535,151728.83062870515
1536,113667.6989793568
1537,71737.26784631476
1538,155834.8039315147
1539,179437.4350224644
1540,99828.079982124
1541,140987.0802643348
1542,147284.9377897733
1543,219512.8543214637
1544,77118.30778927874
1545,109096.28479543806
1546,131767.87159405116
1547,133751.6582187696
1548,134243.36622460405
1549,111092.73397986431
1550,143317.92649877415
1551,120018.78696648749
1552,137291.85802160052
1553,146407.66788550388
1554,110498.91180425634
1555,167021.0910519332
1556,87078.64909889437
1557,114694.82435302915
1558,87063.10657564265
1559,99042.06283653257
1560,136378.80579581697
1561,144711.9364319885
1562,130237.551564706
1563,123623.79762282879
1564,161185.53395802804
1565,148902.96155991833
1566,223978.02202900985
1567,75967.96998613558
1568,223323.7842873532
1569,148260.98993565197
1570,136230.44103171397
1571,112504.14001828169
1572,146216.00593687734
1573,253633.94118570216
1574,117333.37913915154
1575,212952.8108766431
1576,218512.31861375883
1577,193112.7131995167
1578,136698.38593806318
1579,139661.8407694344
1580,189615.24219244847
1581,149816.11422054283
1582,131648.35491793416
1583,331593.5684443623
1584,235642.1023628253
1585,139294.29946151568
1586,73696.40987528284
1587,101154.19936409115
1588,147259.80757518113
1589,99427.7794539227
1590,138913.73933158582
1591,100762.85924837648
1592,119216.50950505497
1593,126425.66751584486
1594,137959.65750674627
1595,129822.10268222423
1596,243161.84732107297
1597,176133.1177311452
1598,193321.8160099669
1599,175486.73262646532
1600,168848.81152666654
1601,68348.34552618761
1602,121339.35822841975
1603,77346.96009397907
1604,272151.0173619038
1605,245121.26669364213
1606,170544.78973249052
1607,177107.3339358767
1608,218769.91788613092
1609,193686.11101534028
1610,150827.4469189879
1611,145754.80520752168
1612,165323.65890745982
1613,167437.61954755153
1614,127619.50742688653
1615,84221.2440211845
1616,76894.16693712282
1617,89967.54781761351
1618,129185.41773680427
1619,140250.7256843642
1620,184093.05974668553
1621,133594.28151898022
1622,137015.41908414016
1623,292384.2769680401
1624,206241.3755476473
1625,125050.76270053802
1626,165698.1696176661
1627,186057.55336917445
1628,270818.885964075
1629,175536.39476999777
1630,346721.2753031607
1631,215653.3132814971
1632,244207.4642226876
1633,171700.8331504637
1634,185047.3705235307
1635,176566.98533890318
1636,159338.04485556687
1637,190564.30980037944
1638,194296.97949824086
1639,182118.43733469583
1640,264473.74135517055
1641,178237.04453668298
1642,224482.72965921205
1643,224249.5678851706
1644,226433.3552842114
1645,187177.39242222326
1646,160031.05960237462
1647,161850.06271907478
1648,135336.8325220257
1649,137309.88043111152
1650,119176.86576559384
1651,122297.27607769193
1652,97670.08723413857
1653,98787.3498384194
1654,151223.9395473151
1655,155285.3351313211
1656,150126.1815990704
1657,151981.84995785085
1658,149076.38260191568
1659,139554.2714444829
1660,148094.3477303922
1661,451957.340052782
1662,403694.6862067169
1663,392087.37202099676
1664,446335.5134841082
1665,301710.1583617829
1666,317304.3031227688
1667,345877.7885888351
1668,329905.8352516403
1669,287624.8827952312
1670,342801.86360901606
1671,259505.8892587218
1672,452982.9334786518
1673,289070.3004303676
1674,242117.86966240554
1675,187366.85863078517
1676,189803.0901927642
1677,226629.27910417967
1678,449448.40362549317
1679,400032.03419861523
1680,343542.85732351214
1681,238492.742894141
1682,298311.1329413797
1683,179449.42509865356
1684,174399.3081986458
1685,172432.04220076508
1686,171983.21282199956
1687,171080.31194924275
1688,186890.9231791289
1689,188613.44504878714
1690,186541.02235570087
1691,180209.6457884267
1692,249196.8355797902
1693,169848.71023815867
1694,182015.9525827052
1695,169457.76556193503
1696,274639.2465023775
1697,173090.80313082447
1698,375208.3121799071
1699,333026.46264796256
1700,240894.5657990726
1701,269596.5394761366
1702,254746.46012090475
1703,265488.28760648577
1704,285081.5729273005
1705,221464.91746498115
1706,445558.0700199603
1707,215253.81399775296
1708,210877.372019377
1709,265061.8913065494
1710,215522.3354874082
1711,244361.48952935595
1712,257701.30990424092
1713,272105.00641494093
1714,228875.04019882603
1715,199148.19206184216
1716,173518.54381503692
1717,165445.11207437466
1718,137785.0940425395
1719,204254.89767894376
1720,248076.19573886102
1721,164819.77114280837
1722,129078.1643710932
1723,157536.85411460453
1724,215700.95158899602
1725,238955.97249203047
1726,186008.01597207892
1727,163793.7165998072
1728,184890.61494152143
1729,166948.95791383536
1730,145777.44350776306
1731,121617.1706715496
1732,130561.81092658637
1733,121413.63101912408
1734,123742.89821559054
1735,131203.39074555718
1736,119517.51020320227
1737,345560.7797073269
1738,214114.1014570884
1739,284646.09052498726
1740,211022.47577831402
1741,192502.17030925065
1742,169912.0124658457
1743,172066.68943598043
1744,308466.24532204383
1745,231928.39428057484
1746,199705.6809145346
1747,208400.176747107
1748,219251.12636092494
1749,157617.2404195884
1750,136154.95569991073
1751,240378.59289826071
1752,124952.32602398333
1753,142907.26611620872
1754,199261.58900560232
1755,168305.02331708602
1756,125618.14745250315
1757,121988.0482326747
1758,142925.62016219823
1759,158775.7940478645
1760,171639.25806509837
1761,149565.18200829625
1762,169844.97163794615
1763,168514.9547487879
1764,117559.6075010174
1765,166059.32699902955
1766,173871.92982871816
1767,211883.1263808189
1768,141207.37428922465
1769,175193.6238644514
1770,142677.48992003672
1771,127543.95136755216
1772,139239.93088922705
1773,134838.42537122007
1774,138025.30408542417
1775,135598.55349672772
1776,128428.34203172308
1777,109970.16821635218
1778,135262.5446237676
1779,110957.30507500963
1780,171264.5854958414
1781,128531.50497598662
1782,92879.55705115233
1783,138547.8978824599
1784,99955.34785003643
1785,112313.99845403573
1786,138160.6299627574
1787,158949.3895535967
1788,55344.96994902289
1789,87534.77793499737
1790,83691.98652741109
1791,179465.58416445972
1792,154919.85113917114
1793,138551.3151410178
1794,142785.0407931446
1795,133570.96387340597
1796,113979.3997335523
1797,110271.88515513678
1798,122477.79892018078
1799,109057.76446675474
1800,128646.85610722816
1801,127561.07997171809
1802,121650.93729714869
1803,151067.12598678906
1804,140098.41604475418
1805,139780.83585621262
1806,115446.93509821221
1807,135131.48833770223
1808,114696.08031727948
1809,114078.18208418743
1810,144999.02941222469
1811,104968.03322606125
1812,103099.83006491655
1813,124925.44215931123
1814,96592.05776159652
1815,55702.79718409906
1816,95600.7776148159
1817,115900.91806033146
1818,137594.00781496937
1819,124179.53006890221
1820,61924.60448609514
1821,100881.34845494435
1822,140130.34983746312
1823,47607.90320423708
1824,135934.13407234527
1825,130736.50395390845
1826,105601.58007086438
1827,108059.20447464767
1828,141207.81682220387
1829,113873.23076167554
1830,140816.43714337965
1831,144195.63924436562
1832,99168.52061948519
1833,145553.36771063547
1834,122017.00410878859
1835,141757.4785347545
1836,125716.82225196027
1837,95490.74608522748
1838,129789.7374485328
1839,93547.01837921639
1840,159488.95637134486
1841,150832.2144566945
1842,89251.24268148413
1843,133308.0952071157
1844,131708.0978788613
1845,141279.47451078394
1846,157185.47615798103
1847,161559.20710013923
1848,65166.21767521373
1849,102558.52129358331
1850,125410.84705319472
1851,148986.97092170562
1852,129631.67905159063
1853,138204.83669095996
1854,173658.60962128217
1855,137976.30572919146
1856,220073.55270221824
1857,137547.64085048236
1858,135538.58032410312
1859,115636.58498045754
1860,149593.4495960372
1861,114522.97758958595
1862,314596.03766873234
1863,308386.2554593009
1864,308386.2554593009
1865,317777.12460319867
1866,324424.45234859944
1867,234189.94586694826
1868,305044.817526842
1869,206395.07486747435
1870,221747.5464791378
1871,239587.67212445606
1872,168864.9819717267
1873,244511.62731000976
1874,140412.22573483776
1875,207188.54430969743
1876,195436.6385533009
1877,208497.83895523267
1878,199567.23690016952
1879,130737.2239338507
1880,137554.44217233514
1881,246304.0102089606
1882,261657.0090408536
1883,193088.7327374194
1884,208699.58352423809
1885,242866.99601749686
1886,303124.9056638301
1887,205923.99366681752
1888,271428.11779716983
1889,152959.37445792093
1890,128317.77949440196
1891,136023.63925759264
1892,113015.8854909138
1893,132244.3753339208
1894,128454.02394609738
1895,139597.78846923666
1896,126297.22394661138
1897,119502.0836608236
1898,104452.74047091878
1899,137523.22796087997
1900,149555.84133865585
1901,166727.7416445827
1902,143086.7209823866
1903,220001.2897687002
1904,133298.9337158496
1905,189500.11225641376
1906,175678.52945532303
1907,195381.85538888222
1908,111166.20265312053
1909,136079.83814495004
1910,121712.73734360829
1911,205090.18083933752
1912,296903.28253971896
1913,148246.77702184833
1914,52996.407974601745
1915,312555.05303642363
1916,68365.56657623744
1917,253334.06976367862
1918,139776.1885330075
1919,165549.1264528468
1920,150059.91982602497
1921,455297.481123241
1922,329975.0691594457
1923,207739.92597706677
1924,236387.7810224159
1925,205915.35335033288
1926,403141.9461121485
1927,130587.09019065753
1928,162043.03053209968
1929,118685.05099093514
1930,125381.852842888
1931,143143.671487708
1932,133304.23393168367
1933,170137.14591276163
1934,180032.34037799665
1935,169512.79133538733
1936,184095.96984200506
1937,186321.98542109109
1938,173308.62100590864
1939,243010.40097911214
1940,193111.86760681067
1941,172128.2946067312
1942,186333.76082366306
1943,202447.64214000144
1944,345166.73518139235
1945,376883.0380056394
1946,164825.92655582674
1947,311406.69686413073
1948,169861.0874654112
1949,247626.4727261791
1950,185957.27988910078
1951,259037.46105103157
1952,231017.09119480397
1953,167041.2521356276
1954,182884.2212666071
1955,126281.28422205469
1956,302276.164415704
1957,158951.94016796062
1958,298424.796814543
1959,143974.24342301767
1960,116922.73672702638
1961,122132.55219809814
1962,95199.441411852
1963,100667.31968541235
1964,113634.2510971679
1965,149083.4949959995
1966,149740.83240589403
1967,277463.9051993266
1968,417010.1651867681
1969,392109.1225966887
1970,440802.1859595057
1971,449203.4613511066
1972,373037.7175496461
1973,257224.9273848314
1974,311235.9353007103
1975,448914.930180013
1976,267429.27705706994
1977,355551.51723054843
1978,370082.3717527604
1979,334529.66570199287
1980,194256.31916491702
1981,331975.1856846777
1982,216943.76356306887
1983,201084.92209356377
1984,169217.32425937295
1985,219525.90757308353
1986,213280.00235740378
1987,182044.01719400505
1988,174707.676540469
1989,190775.05808178705
1990,209561.8115691198
1991,240678.2091804145
1992,206060.79973193957
1993,172499.38002953926
1994,236792.9641741635
1995,182248.29877612295
1996,248881.96698442916
1997,325041.2049370177
1998,337260.15132803493
1999,248342.18827451454
2000,318584.1333097352
2001,262369.1905931054
2002,248000.81397241334
2003,259734.18303414743
2004,251600.5633752114
2005,220465.64449561923
2006,223531.7108760484
2007,251158.20826107738
2008,205490.0131323589
2009,190517.40374116175
2010,193411.19442616074
2011,141999.49913642713
2012,174411.03666488675
2013,177350.41785011237
2014,187054.477443282
2015,198311.1729250499
2016,190025.35940975088
2017,198970.72553602039
2018,125220.11338215174
2019,135096.12145301275
2020,108999.8307107693
2021,115566.9523520033
2022,182413.63279660975
2023,147248.04218589477
2024,229026.3579588985
2025,370219.84895674087
2026,177221.0478510323
2027,150036.3127321983
2028,149668.5510586957
2029,170618.57713964808
2030,278194.3962400707
2031,215913.96903125622
2032,233466.6106975819
2033,265491.9103116632
2034,165547.4831028729
2035,204414.46494170278
2036,187211.17561529175
2037,191769.66643471512
2038,293401.9879154476
2039,200977.1247617223
2040,299225.77818264917
2041,293907.3896661846
2042,202485.7748796009
2043,170695.7969158556
2044,164458.75954536075
2045,220549.36516833378
2046,137288.65142623207
2047,145162.03676099115
2048,137677.22569019583
2049,134674.871033936
2050,172387.36383710982
2051,106414.22710594769
2052,127781.66115413189
2053,144010.4184841137
2054,83541.37969287159
2055,150990.3195525708
2056,131432.8050676278
2057,121200.91029828691
2058,219122.39913204234
2059,136778.91512115084
2060,172631.60608550013
2061,178005.96777685068
2062,133238.9649579638
2063,110631.24298268688
2064,139266.83683980518
2065,109784.9705954521
2066,165674.46539761854
2067,108871.48497881573
2068,141298.21050852802
2069,85781.76630712805
2070,107617.8134100312
2071,88125.43941788956
2072,134192.60461232442
2073,137334.70236054927
2074,185999.1109074909
2075,146231.066454646
2076,120887.52377830677
2077,151991.39625217195
2078,128552.83450876402
2079,135668.01894352186
2080,116778.24598589889
2081,128651.56220469187
2082,120682.26859979499
2083,143024.63973815026
2084,115082.66512561103
2085,124932.11053105327
2086,100916.85890046484
2087,124594.97160819623
2088,97276.40305676042
2089,83226.74447027205
2090,126298.56889793105
2091,125331.75257810242
2092,123390.29790678395
2093,121184.64155867671
2094,122706.88803576834
2095,149346.9205680017
2096,77825.28974077539
2097,94541.99187279584
2098,142270.85046289803
2099,60257.305784931974
2100,89101.5110809309
2101,126246.80614310854
2102,130180.46617452652
2103,104771.6906405498
2104,132272.48495233414
2105,122590.38775900807
2106,72244.68342728858
2107,240485.44905487413
2108,113756.91495391748
2109,114126.81736094887
2110,130300.88980004816
2111,147544.470127528
2112,141452.77446660472
2113,122920.98084329684
2114,112333.81497061426
2115,160967.58309136753
2116,116412.4391232443
2117,147126.45819204618
2118,128923.84007038396
2119,103710.98917758833
2120,110780.01857461919
2121,92190.34881806099
2122,105636.49501416631
2123,87398.0600779603
2124,171240.8902689518
2125,129580.37265676992
2126,157894.42828968863
2127,146747.20748094888
2128,119159.65654232034
2129,97585.17449134048
2130,136915.37977634958
2131,141491.41517809985
2132,116520.48089833018
2133,125995.64484398116
2134,119019.58005313271
2135,95133.72715517625
2136,73107.2250985698
2137,115605.14357033405
2138,131897.92956571872
2139,155486.29530457914
2140,135550.16759823562
2141,135805.26951314148
2142,127229.61738849546
2143,145520.80981454623
2144,116912.75975742993
2145,134868.22145481096
2146,160940.4486692735
2147,148528.75971810182
2148,132613.95732461527
2149,133958.9332406673
2150,230001.47973993103
2151,127619.56232927556
2152,171054.58235329555
2153,160534.60700079196
2154,105099.8913407882
2155,133433.38936215715
2156,243976.66327682117
2157,244087.39773158447
2158,241634.00623298984
2159,201804.48959552823
2160,174531.092287827
2161,238906.51708584945
2162,378620.41025302623
2163,337471.683245907
2164,238062.8130210227
2165,189876.4804204471
2166,145706.0974438772
2167,213631.54807860736
2168,201115.55054487762
2169,191508.51415338926
2170,220035.3005153843
2171,142233.59681372315
2172,136582.60705259428
2173,167246.30675440686
2174,234526.1387164874
2175,297246.35284202493
2176,317379.29721390555
2177,243549.61775711513
2178,208862.70975427257
2179,141204.02266425677
2180,216572.2615126049
2181,191443.76139578107
2182,224613.0131483818
2183,191936.65807262738
2184,130619.38391085736
2185,121085.33854537297
2186,150270.99909428527
2187,153719.40585893329
2188,157466.848339132
2189,223726.3571130377
2190,79053.79548231722
2191,84842.13160872286
2192,90046.88516963705
2193,95879.09047346789
2194,100340.07978328569
