Id,SalePrice
1461,125347.10549062662
1462,161436.7157514871
1463,185256.32176815736
1464,195174.58153687324
1465,191954.37291098476
1466,176227.89808198286
1467,176354.7413662075
1468,162420.1924235913
1469,182592.59142370537
1470,124343.68962223173
1471,192769.07755221546
1472,96850.86176600738
1473,98420.00410909082
1474,153484.9443262276
1475,130051.80012912644
1476,382624.413153724
1477,255882.48131027876
1478,279961.2210383792
1479,286103.72804373485
1480,469709.06692051166
1481,354238.26838585
1482,205012.00500916463
1483,171709.84415390244
1484,168021.07770947408
1485,183507.7473044995
1486,194475.18275587907
1487,341345.7898965401
1488,236074.08498644305
1489,198583.93042405363
1490,221008.1789554412
1491,189798.0787302306
1492,90609.99766303641
1493,191014.1068836725
1494,292938.92316342995
1495,300897.3789841284
1496,226910.12419358577
1497,185753.89273985804
1498,162341.4759527867
1499,160835.92563009379
1500,147999.51986589556
1501,172306.29078254022
1502,150651.85601807578
1503,284787.1645177753
1504,237660.54490356555
1505,222769.58882978585
1506,185576.64575370043
1507,242646.6248552506
1508,197532.06876566596
1509,154394.96363641883
1510,147407.9263181026
1511,144771.0649559848
1512,171493.83270931593
1513,141411.86815473973
1514,169182.40622862987
1515,178735.67482194575
1516,151025.9845753178
1517,159500.00976677806
1518,134453.42721190455
1519,218677.45060480342
1520,132124.2482802494
1521,131767.36170032952
1522,171518.9720275307
1523,115699.0226728673
1524,122556.11177761242
1525,123768.82143334692
1526,122049.90778954607
1527,101532.79752511834
1528,129676.10909297001
1529,145201.6955491223
1530,182249.83082566774
1531,100962.26151725433
1532,100474.28029781723
1533,153202.00264026274
1534,121242.98592484863
1535,152805.7209166438
1536,111063.14812060577
1537,69768.84878463887
1538,158101.11720729308
1539,191498.4895765163
1540,94359.92445425924
1541,141110.07575503155
1542,148357.66533264105
1543,217345.9309140202
1544,76551.67382932946
1545,107323.24011715973
1546,135526.84374524
1547,135098.5733284413
1548,137194.03927780362
1549,111368.51167831826
1550,145847.3264079177
1551,117952.83791641466
1552,133445.36344042904
1553,149125.76010947692
1554,114121.52382243902
1555,166331.7827691929
1556,82297.89142886963
1557,110817.51735227952
1558,89191.30372770541
1559,88829.47438386737
1560,137095.28258617665
1561,144227.8474918325
1562,130556.45695437267
1563,121606.76625701385
1564,161648.97773468535
1565,146974.24431856282
1566,231263.0672355053
1567,75147.6571780465
1568,223609.5749792673
1569,146600.42977576028
1570,139344.429541175
1571,114508.91958928066
1572,146430.84777974425
1573,257086.26380825666
1574,112096.5884841166
1575,211514.69159532126
1576,225377.96287281087
1577,191987.857533496
1578,137321.2083716064
1579,140555.9756208885
1580,190237.21425196034
1581,154409.27764691057
1582,133011.21635223334
1583,333230.38703706703
1584,233683.78567561688
1585,138770.5608216578
1586,72674.73791223251
1587,100205.73780470081
1588,146406.42462822303
1589,95471.19837906114
1590,140733.29810973382
1591,99671.03989671331
1592,114792.46920841135
1593,132094.89549053542
1594,132641.60626571166
1595,128263.69053012753
1596,247101.04144736502
1597,179180.32985008357
1598,201202.7382185836
