Id,SalePrice
1461,119132.1477090013
1462,157155.5905511964
1463,179238.22305962886
1464,191579.19670344933
1465,188072.88211761054
1466,172182.88343092246
1467,177874.9392053583
1468,164512.8893491745
1469,184587.23049924805
1470,123756.75512891187
1471,194783.44209211148
1472,95378.27534728337
1473,96613.76924398013
1474,149204.10565449568
1475,121070.00530125372
1476,362010.16176925995
1477,239618.9078605632
1478,279269.21368177194
1479,267116.6731146174
1480,492479.96648071473
1481,319588.98997762776
1482,201489.3005427737
1483,174582.50980800678
1484,165974.1859739081
1485,181383.124991765
1486,192264.93286300558
1487,330115.0540423798
1488,231416.28457732275
1489,191982.857784889
1490,220604.77081117025
1491,189218.8331999618
1492,91112.7165986178
1493,178907.3845010554
1494,291537.2943910321
1495,281875.869089542
1496,233647.67187295988
1497,183986.23196291242
1498,169329.56894124596
1499,160902.35061678072
1500,156212.9992935185
1501,175316.16066081062
1502,150968.62403951108
1503,272680.0822324188
1504,238037.80953134323
1505,224830.71139723758
1506,188567.41308983712
1507,242233.22377540724
1508,203709.66330256194
1509,155464.11881512948
1510,146989.63139954864
1511,151124.2199589148
1512,167890.71046920787
1513,147984.62230996354
1514,165840.540119464
1515,194155.20177234654
1516,147715.30244584847
1517,160265.61274028497
1518,131391.36397939475
1519,218850.67982242882
1520,131698.75066434997
1521,133619.71924312605
1522,169331.52090419186
1523,112385.94929021737
1524,124092.29361553572
1525,120527.51118913836
1526,112869.7278120158
1527,108102.45749987733
1528,138331.02621349896
1529,144327.0462960476
1530,176594.1833096405
1531,111430.62183091142
1532,98760.12652551812
1533,148416.4194701089
1534,127528.06279718266
1535,147282.02208373215
1536,111885.77192648117
1537,62075.93077227987
1538,145346.2736634955
1539,188152.32183504413
1540,95591.65588089346
1541,134649.1299494884
1542,140620.73194978558
1543,193806.6231658178
1544,87691.21799976879
1545,112390.66915527896
1546,132131.07182150614
1547,133521.77024751905
1548,135446.28304328176
1549,116272.21448029559
1550,133039.2634697213
1551,113791.85464303133
1552,133675.88104045446
1553,135514.8547388673
1554,115511.5790659812
1555,164293.3828870787
1556,90289.0848663698
1557,107385.94839480145
1558,97759.48939938251
1559,77826.05420680618
1560,130863.12802559037
1561,136562.3802683552
1562,132172.36567290878
1563,121882.25303286302
1564,158259.87370787968
1565,140738.89668355434
1566,236120.98379072544
1567,78617.60092779533
1568,238823.48418251466
1569,140926.41711098698
1570,134849.7685436822
1571,119611.03365527942
1572,143316.10768179654
1573,218453.37443930493
1574,115442.15922612927
1575,206673.06405021748
1576,235380.98880393791
1577,181918.09874448722
1578,142453.60533860914
1579,139121.05421312118
1580,193289.65060471673
1581,151314.87358155864
1582,125813.66423534234
1583,310288.12668721366
1584,223454.68813050885
1585,140268.956956575
1586,70243.99021798365
1587,98340.56295253374
1588,146022.02813239102
1589,97985.93349535286
1590,133595.83996721156
1591,91014.59843111654
1592,121146.34528457715
1593,123332.76803092216
1594,133619.7208823003
1595,109007.05150651706
1596,227029.6568437831
1597,185148.15025598696
1598,204238.25675616311
1599,159614.65276177245
1600,159653.3452078755
1601,70594.35064333506
1602,112300.4342576923
1603,80175.03098922562
1604,258091.26726724187
1605,241945.28066940617
1606,171539.65090121367
1607,182962.47915672042
1608,209469.10554817738
1609,180227.87243139427
1610,147454.22904912394
1611,139780.7865926524
1612,166398.8580166494
1613,166422.83215257377
1614,121987.47099455404
1615,88173.62735044409
1616,76453.20048181154
1617,94284.30249827374
1618,127130.72923709305
