Id,SalePrice
1461,124404.85742312315
1462,161844.27685396615
1463,184300.33607136458
1464,188088.1590166812
1465,187191.61634187988
1466,176392.9843087058
1467,177060.65873689644
1468,166988.7602416575
1469,184025.2252301348
1470,130791.89296278975
1471,205738.5198852206
1472,92704.17901367896
1473,97552.85751072355
1474,152155.83450076368
1475,128888.81115840183
1476,365898.94249136234
1477,237869.27727268933
1478,288477.87103807565
1479,263922.7682386458
1480,481238.89021644235
1481,327344.03204044845
1482,199322.43305948237
1483,177398.0431569931
1484,168006.03001012604
1485,180505.7312147729
1486,194459.34822942808
1487,337369.08354971366
1488,235459.09797015347
1489,195496.3889534669
1490,212979.49232441228
1491,190065.4675180455
1492,94494.0359958541
1493,182298.762317827
1494,297571.15249809786
1495,286202.74417184404
1496,237661.0805347087
1497,187154.77186900988
1498,165344.0871558773
1499,164388.66233297615
1500,157210.9450512296
1501,176271.6950499319
1502,147251.4875926989
1503,269490.0824695171
1504,232857.69657490918
1505,224717.71925281416
1506,186906.34017130616
1507,228545.29506515255
1508,207493.5003321966
1509,154699.970844498
1510,149796.81034951893
1511,146199.47734744463
1512,165787.55601411525
1513,148182.38159391817
1514,172416.77092876544
1515,193656.46078463044
1516,146953.4426435311
1517,154117.20232789664
1518,133085.45024927994
1519,225461.65088729185
1520,134713.37857721493
1521,136220.42321337175
1522,168056.72660589722
1523,115537.58412838136
1524,126184.50510508392
1525,121751.26159400273
1526,119465.47809166562
1527,109571.62378335408
1528,137816.7759371477
1529,145312.03724256268
1530,167940.42720204865
1531,114411.98964721548
1532,104960.4100318333
1533,146097.38900223194
1534,123441.39455375726
1535,153986.19950693956
1536,118305.28066848032
1537,63543.72643370927
1538,153146.74905050453
1539,193852.35029829
1540,101301.45643265099
1541,140425.25490958733
1542,146388.73418976
1543,200736.85395842904
1544,85293.85564147482
1545,111769.33627619882
1546,129414.52774121326
1547,137622.99857379866
1548,136278.56768252526
1549,111569.94878364072
1550,136507.45733277383
1551,117316.433012771
1552,137964.209349153
1553,142615.6413775051
1554,115055.64250504541
1555,166508.68665235172
